State,Language,Minutes,Month,Year
Austin,Spanish,27,4,2015
Chicago,Polish,37,4,2015
Chicago,Spanish,27,4,2015
Chicago,Polish,10,4,2015
Chicago,Spanish,5,4,2015
Chicago,Spanish,12,4,2015
Chicago,Spanish,3,4,2015
Chicago,Spanish,25,4,2015
Chicago,Spanish,26,4,2015
Chicago,Spanish,19,4,2015
Chicago,Spanish,21,4,2015
Chicago,Spanish,8,4,2015
Chicago,Spanish,11,4,2015
Chicago,Bulgarian,28,4,2015
Chicago,Spanish,23,4,2015
Chicago,Spanish,11,4,2015
Chicago,Spanish,27,4,2015
Chicago,Spanish,41,4,2015
Chicago,Spanish,29,4,2015
Chicago,Spanish,28,4,2015
Chicago,Spanish,7,4,2015
Chicago,Polish,57,4,2015
Chicago,Spanish,1,4,2015
Chicago,Spanish,83,4,2015
Chicago,Spanish,5,4,2015
Chicago,Spanish,15,4,2015
Chicago,Spanish,3,4,2015
Chicago,Spanish,6,4,2015
Chicago,Polish,7,4,2015
Chicago,Spanish,6,4,2015
Chicago,Russian,5,4,2015
Chicago,Spanish,6,4,2015
Chicago,Spanish,20,4,2015
Chicago,Spanish,6,4,2015
Chicago,Spanish,29,4,2015
Chicago,Spanish,22,4,2015
Chicago,Korean,8,4,2015
Chicago,Spanish,5,4,2015
Chicago,Tagalog,7,4,2015
Chicago,Spanish,6,4,2015
Chicago,Spanish,25,4,2015
Chicago,Spanish,7,4,2015
Chicago,Spanish,6,4,2015
Chicago,Russian,8,4,2015
Chicago,Spanish,38,4,2015
Chicago,Spanish,9,4,2015
Chicago,Spanish,8,4,2015
Chicago,Korean,76,4,2015
Chicago,Spanish,8,4,2015
Chicago,Spanish,58,4,2015
Chicago,Spanish,1,4,2015
Chicago,Spanish,19,4,2015
Chicago,Spanish,7,4,2015
Chicago,Polish,4,4,2015
Chicago,Spanish,4,4,2015
Chicago,Spanish,8,4,2015
Chicago,Spanish,14,4,2015
Chicago,Spanish,8,4,2015
Chicago,Spanish,4,4,2015
Chicago,Spanish,4,4,2015
Chicago,Spanish,17,4,2015
Chicago,Spanish,8,4,2015
Chicago,Spanish,6,4,2015
Chicago,Spanish,56,4,2015
Chicago,Spanish,15,4,2015
Chicago,Spanish,29,4,2015
Chicago,Spanish,34,4,2015
Chicago,Spanish,13,4,2015
Chicago,Spanish,13,4,2015
Chicago,Spanish,2,4,2015
Chicago,Spanish,13,4,2015
Chicago,Spanish,58,4,2015
Chicago,Polish,26,4,2015
Cleveland,Spanish,19,4,2015
Cleveland,Lao,16,4,2015
Corpus Christi,Spanish,16,4,2015
Des Moines,Spanish,6,4,2015
Detroit,Spanish,6,4,2015
Detroit,Bengali,3,4,2015
Detroit,Spanish,7,4,2015
Detroit,Arabic,13,4,2015
Detroit,Arabic,6,4,2015
Detroit,Arabic,10,4,2015
Detroit,Spanish,16,4,2015
El Paso,Spanish,8,4,2015
El Paso,Spanish,41,4,2015
El Paso,Spanish,8,4,2015
El Paso,Spanish,14,4,2015
El Paso,Spanish,11,4,2015
El Paso,Spanish,22,4,2015
El Paso,Spanish,16,4,2015
El Paso,Spanish,8,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,18,4,2015
El Paso,Spanish,8,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,10,4,2015
El Paso,Spanish,14,4,2015
El Paso,Spanish,15,4,2015
El Paso,Spanish,7,4,2015
El Paso,Spanish,19,4,2015
El Paso,Spanish,16,4,2015
El Paso,Spanish,16,4,2015
El Paso,Spanish,18,4,2015
El Paso,Spanish,33,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,20,4,2015
El Paso,Spanish,8,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,62,4,2015
El Paso,Spanish,15,4,2015
El Paso,Spanish,10,4,2015
El Paso,Spanish,10,4,2015
El Paso,Spanish,11,4,2015
El Paso,Spanish,14,4,2015
El Paso,Spanish,10,4,2015
El Paso,Spanish,15,4,2015
El Paso,Spanish,9,4,2015
El Paso,Spanish,15,4,2015
El Paso,Spanish,14,4,2015
El Paso,Spanish,18,4,2015
Ft. Wayne,Lao,30,4,2015
Grand Rapids,Vietnamese,17,4,2015
Houston,Spanish,16,4,2015
Houston,Spanish,3,4,2015
Houston,Spanish,5,4,2015
Houston,Vietnamese,1,4,2015
Houston,Vietnamese,30,4,2015
Houston,Spanish,13,4,2015
Houston,Spanish,6,4,2015
Houston,Spanish,2,4,2015
Houston,Spanish,3,4,2015
Houston,Spanish,3,4,2015
Houston,Vietnamese,15,4,2015
Houston,Spanish,13,4,2015
Houston,Vietnamese,14,4,2015
Houston,Spanish,8,4,2015
Houston,Spanish,7,4,2015
Houston,Spanish,8,4,2015
Houston,Spanish,6,4,2015
Houston,Korean,15,4,2015
Houston,Spanish,10,4,2015
Houston,Spanish,10,4,2015
Houston,Spanish,17,4,2015
Indianapolis,Spanish,1,4,2015
Indianapolis,Spanish,10,4,2015
Kansas City,Spanish,30,4,2015
Kansas City,Spanish,21,4,2015
Detroit,Spanish,9,4,2015
Laredo,Spanish,63,4,2015
Laredo,Spanish,20,4,2015
Omaha,Spanish,8,4,2015
Little Rock,Marshallese,6,4,2015
Little Rock,Spanish,14,4,2015
Little Rock,Spanish,12,4,2015
Louisville,Bosnian,9,4,2015
Louisville,Spanish,7,4,2015
Louisville,Spanish,15,4,2015
Louisville,Spanish,2,4,2015
Louisville,Spanish,4,4,2015
Madison,Spanish,12,4,2015
Madison,Polish,8,4,2015
Memphis,Telugu,12,4,2015
Memphis,Arabic,9,4,2015
South Bend,Spanish,17,4,2015
San Antonio,Spanish,9,4,2015
San Antonio,Spanish,10,4,2015
Milwaukee,Japanese,109,4,2015
Milwaukee,Chinese Mandarin,16,4,2015
Milwaukee,Spanish,13,4,2015
Milwaukee,Hmong,13,4,2015
Milwaukee,Spanish,13,4,2015
Milwaukee,Spanish,10,4,2015
Milwaukee,Spanish,13,4,2015
Milwaukee,Spanish,11,4,2015
Milwaukee,Spanish,13,4,2015
Milwaukee,Spanish,8,4,2015
Milwaukee,Serbian,13,4,2015
Milwaukee,Spanish,10,4,2015
Minneapolis,Bosnian,13,4,2015
Minneapolis,Spanish,8,4,2015
Minneapolis,Hmong,10,4,2015
Minneapolis,Hmong,11,4,2015
Minneapolis,Spanish,15,4,2015
Minneapolis,Spanish,11,4,2015
Minneapolis,Spanish,5,4,2015
Nashville,Cambodian,5,4,2015
Nashville,Spanish,5,4,2015
Nashville,Vietnamese,5,4,2015
Nashville,Spanish,23,4,2015
Nashville,Spanish,17,4,2015
Nashville,Spanish,5,4,2015
Nashville,Arabic,12,4,2015
Omaha,Spanish,10,4,2015
Omaha,Spanish,9,4,2015
Omaha,Spanish,6,4,2015
Omaha,Spanish,6,4,2015
Omaha,Spanish,7,4,2015
Omaha,Spanish,8,4,2015
Omaha,Spanish,8,4,2015
Madison,Spanish,13,4,2015
Madison,Spanish,10,4,2015
Madison,Spanish,9,4,2015
Madison,Spanish,11,4,2015
Madison,Serbian,7,4,2015
Madison,Spanish,9,4,2015
Madison,Spanish,9,4,2015
Madison,Spanish,9,4,2015
Madison,Spanish,12,4,2015
Madison,Spanish,7,4,2015
Madison,Spanish,18,4,2015
Madison,Tagalog,10,4,2015
Madison,Spanish,14,4,2015
San Antonio,Spanish,32,4,2015
San Antonio,Spanish,21,4,2015
San Antonio,Spanish,37,4,2015
San Antonio,Spanish,89,4,2015
San Antonio,Spanish,31,4,2015
San Antonio,Spanish,18,4,2015
San Antonio,Spanish,41,4,2015
San Antonio,Spanish,11,4,2015
San Antonio,Spanish,8,4,2015
San Antonio,Spanish,9,4,2015
Sioux Falls,Spanish,9,4,2015
South Bend,Spanish,28,4,2015
South Bend,Spanish,8,4,2015
South Bend,Spanish,8,4,2015
South Bend,Spanish,8,4,2015
Kansas City,Spanish,13,4,2015
Minneapolis,Hmong,5,4,2015
Minneapolis,Hmong,12,4,2015
Minneapolis,Hmong,12,4,2015
Minneapolis,Hmong,11,4,2015
Minneapolis,Hmong,10,4,2015
Minneapolis,Hmong,10,4,2015
Minneapolis,Arabic,33,4,2015
Minneapolis,Hmong,11,4,2015
Minneapolis,Spanish,6,4,2015
Minneapolis,Spanish,7,4,2015
Austin,Spanish,10,4,2015
Albany,Mandarin,14,4,2015
Albuquerque,Vietnamese,4,4,2015
Alexandria,Spanish,8,4,2015
Alexandria,Spanish,10,4,2015
Alexandria,Korean,7,4,2015
Alexandria,Spanish,3,4,2015
Alexandria,Spanish,3,4,2015
Alexandria,Spanish,3,4,2015
Alexandria,Spanish,37,4,2015
Alexandria,Spanish,6,4,2015
Alexandria,Spanish,8,4,2015
Alexandria,Spanish,4,4,2015
Alexandria,Korean,3,4,2015
Alexandria,Spanish,2,4,2015
Alexandria,Korean,3,4,2015
Alexandria,Spanish,28,4,2015
Alexandria,Spanish,5,4,2015
Alexandria,Korean,10,4,2015
Alexandria,Bengali,8,4,2015
Alexandria,Spanish,4,4,2015
Alexandria,Korean,3,4,2015
Alexandria,Spanish,3,4,2015
Alexandria,Spanish,26,4,2015
Alexandria,Spanish,2,4,2015
Alexandria,Spanish,8,4,2015
Alexandria,Spanish,17,4,2015
Atlanta,Spanish,10,4,2015
Atlanta,Lao,8,4,2015
Atlanta,Spanish,6,4,2015
Atlanta,Mandarin,7,4,2015
Atlanta,Spanish,8,4,2015
Atlanta,Spanish,7,4,2015
Atlanta,Vietnamese,12,4,2015
Atlanta,Spanish,10,4,2015
Atlanta,Portuguese,10,4,2015
Atlanta,Korean,13,4,2015
Atlanta,Spanish,8,4,2015
Atlanta,Spanish,8,4,2015
Atlanta,Spanish,18,4,2015
Atlanta,Spanish,6,4,2015
Atlanta,Spanish,8,4,2015
Atlanta,Spanish,12,4,2015
Atlanta,Vietnamese,29,4,2015
Atlanta,Spanish,11,4,2015
Atlanta,Korean,9,4,2015
Atlanta,Spanish,10,4,2015
Atlanta,Spanish,7,4,2015
Atlanta,Spanish,8,4,2015
Atlanta,Korean,7,4,2015
Atlanta,Spanish,9,4,2015
Atlanta,Spanish,6,4,2015
Atlanta,Spanish,7,4,2015
Atlanta,Spanish,20,4,2015
Atlanta,Spanish,10,4,2015
Atlanta,Spanish,7,4,2015
Atlanta,Vietnamese,54,4,2015
Baltimore,Spanish,16,4,2015
Baltimore,Spanish,6,4,2015
Baltimore,Korean,6,4,2015
Baltimore,Urdu,48,4,2015
Baltimore,Korean,16,4,2015
Baltimore,Korean,4,4,2015
Seattle,Spanish,6,4,2015
Boise,Spanish,61,4,2015
Boston,Spanish,3,4,2015
Boston,Spanish,6,4,2015
Boston,Spanish,7,4,2015
Boston,Armenian,11,4,2015
Boston,Spanish,9,4,2015
Boston,Spanish,4,4,2015
Boston,Vietnamese,11,4,2015
Boston,Spanish,7,4,2015
Boston,Spanish,3,4,2015
Seattle,Arabic,3,4,2015
Brooklyn,Spanish,10,4,2015
Brooklyn,Korean,42,4,2015
Brooklyn,Spanish,12,4,2015
Brooklyn,Korean,14,4,2015
Brooklyn,Bengali,36,4,2015
Brooklyn,Russian,16,4,2015
Brooklyn,Korean,6,4,2015
Brooklyn,Russian,5,4,2015
Brooklyn,Spanish,6,4,2015
Brooklyn,Spanish,5,4,2015
Brooklyn,Korean,8,4,2015
Brooklyn,Spanish,6,4,2015
Brooklyn,Russian,7,4,2015
Brooklyn,Spanish,6,4,2015
Brooklyn,Spanish,5,4,2015
Brooklyn,Spanish,7,4,2015
Brooklyn,Spanish,8,4,2015
Brooklyn,Spanish,12,4,2015
Brooklyn,Arabic,38,4,2015
Brooklyn,Spanish,7,4,2015
Brooklyn,Arabic,8,4,2015
Brooklyn,Spanish,17,4,2015
Brooklyn,Korean,9,4,2015
Brooklyn,Korean,64,4,2015
Brooklyn,Korean,14,4,2015
Brooklyn,Spanish,13,4,2015
Brooklyn,Korean,14,4,2015
Brooklyn,Mandarin,15,4,2015
Brooklyn,Mandarin,12,4,2015
Brooklyn,Spanish,13,4,2015
Brooklyn,Spanish,4,4,2015
Brooklyn,Spanish,9,4,2015
Brooklyn,Russian,10,4,2015
Brooklyn,Cantonese,8,4,2015
Brooklyn,Spanish,6,4,2015
Brooklyn,Korean,7,4,2015
Brooklyn,Spanish,8,4,2015
Brooklyn,Korean,9,4,2015
Brooklyn,Spanish,12,4,2015
Brooklyn,Spanish,0,4,2015
Brooklyn,Spanish,7,4,2015
Brooklyn,Mandarin,6,4,2015
Brooklyn,Spanish,5,4,2015
Brooklyn,Spanish,6,4,2015
Brooklyn,Russian,8,4,2015
Newark,Spanish,4,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,14,4,2015
Newark,Spanish,4,4,2015
Newark,Spanish,8,4,2015
Central Islip,Spanish,21,4,2015
Central Islip,Spanish,16,4,2015
Central Islip,Spanish,4,4,2015
Central Islip,Spanish,4,4,2015
Central Islip,Spanish,4,4,2015
Central Islip,Spanish,5,4,2015
Central Islip,Spanish,3,4,2015
Central Islip,Spanish,6,4,2015
Central Islip,Spanish,11,4,2015
Central Islip,Spanish,3,4,2015
Central Islip,Spanish,11,4,2015
Newark,Spanish,15,4,2015
Denver,Spanish,12,4,2015
Columbia,Cambodian,2,4,2015
Columbia,Lao,12,4,2015
Columbia,Spanish,16,4,2015
Dallas,Spanish,13,4,2015
Dallas,Spanish,18,4,2015
Dallas,Spanish,2,4,2015
Dallas,Farsi,8,4,2015
Dallas,Spanish,7,4,2015
Dallas,Korean,9,4,2015
Dallas,Spanish,4,4,2015
Dallas,Spanish,10,4,2015
Dallas,Spanish,64,4,2015
Dallas,Spanish,7,4,2015
Dallas,Spanish,8,4,2015
Dallas,Spanish,9,4,2015
Dallas,Spanish,7,4,2015
Dallas,Spanish,20,4,2015
Dallas,Spanish,10,4,2015
Dallas,Spanish,12,4,2015
Dallas,Spanish,12,4,2015
Denver,Spanish,8,4,2015
Denver,Spanish,38,4,2015
Denver,Spanish,9,4,2015
Denver,Korean,121,4,2015
Denver,Spanish,18,4,2015
Denver,Korean,6,4,2015
Denver,Spanish,14,4,2015
Denver,Spanish,29,4,2015
Denver,Russian,9,4,2015
New Orleans,Spanish,9,4,2015
Seattle,Spanish,14,4,2015
Phoenix,Spanish,11,4,2015
Phoenix,Spanish,5,4,2015
Phoenix,Spanish,3,4,2015
Denver,Spanish,38,4,2015
Denver,Spanish,11,4,2015
Fresno,Spanish,6,4,2015
Fresno,Spanish,29,4,2015
Fresno,Spanish,8,4,2015
Fresno,Spanish,9,4,2015
Fresno,Spanish,10,4,2015
Fresno,Spanish,5,4,2015
Fresno,Spanish,6,4,2015
Fresno,Spanish,13,4,2015
Fresno,Spanish,4,4,2015
Fresno,Spanish,4,4,2015
Fresno,Spanish,3,4,2015
Fresno,Spanish,4,4,2015
Fresno,Spanish,5,4,2015
Fresno,Korean,7,4,2015
Fresno,Spanish,12,4,2015
Fresno,Spanish,8,4,2015
Fresno,Spanish,38,4,2015
Fresno,Spanish,17,4,2015
Fresno,Spanish,4,4,2015
Fresno,Spanish,20,4,2015
Fresno,Spanish,29,4,2015
Fresno,Spanish,5,4,2015
Fresno,Spanish,26,4,2015
Fresno,Spanish,34,4,2015
Fresno,Spanish,12,4,2015
Fresno,Punjabi,8,4,2015
Fresno,Spanish,12,4,2015
Fresno,Spanish,5,4,2015
Fresno,Spanish,16,4,2015
Fresno,Spanish,3,4,2015
Fresno,Spanish,6,4,2015
Fresno,Spanish,5,4,2015
Fresno,Spanish,13,4,2015
Fresno,Spanish,4,4,2015
Fresno,Spanish,8,4,2015
Fresno,Spanish,25,4,2015
Ft. Lauderdale,Spanish,13,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,4,4,2015
Ft. Lauderdale,Spanish,23,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,0,4,2015
Ft. Lauderdale,Spanish,4,4,2015
Ft. Lauderdale,Spanish,4,4,2015
Ft. Lauderdale,Spanish,13,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,4,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,6,4,2015
Ft. Lauderdale,Spanish,9,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,2,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,3,4,2015
Ft. Lauderdale,Spanish,9,4,2015
Ft. Lauderdale,Spanish,12,4,2015
Ft. Lauderdale,Spanish,6,4,2015
Ft. Lauderdale,Spanish,7,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Haitian Creole,7,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,5,4,2015
Ft. Lauderdale,Spanish,6,4,2015
Ft. Lauderdale,Portuguese,11,4,2015
Ft. Myers,Spanish,25,4,2015
Ft. Myers,Spanish,19,4,2015
Ft. Myers,Spanish,6,4,2015
Ft. Myers,Spanish,4,4,2015
Ft. Myers,Spanish,13,4,2015
Ft. Myers,Spanish,11,4,2015
Ft. Myers,Spanish,23,4,2015
Ft. Myers,Spanish,10,4,2015
Ft. Myers,Spanish,10,4,2015
Ft. Worth,Vietnamese,57,4,2015
Ft. Worth,Spanish,10,4,2015
Ft. Worth,Spanish,14,4,2015
Ft. Worth,Spanish,8,4,2015
Ft. Worth,Spanish,10,4,2015
Ft. Worth,Spanish,9,4,2015
Ft. Worth,Spanish,19,4,2015
Ft. Worth,Spanish,4,4,2015
Denver,Russian,12,4,2015
Greenbelt,Spanish,16,4,2015
Greenbelt,Spanish,10,4,2015
Greenbelt,Spanish,16,4,2015
Greenbelt,Spanish,14,4,2015
Greenbelt,Spanish,3,4,2015
Greenbelt,Spanish,16,4,2015
Greenbelt,Amharic,12,4,2015
Greenbelt,Spanish,16,4,2015
Greenbelt,Spanish,5,4,2015
Greenbelt,Spanish,14,4,2015
Greenbelt,Spanish,9,4,2015
Greenbelt,Korean,5,4,2015
Greenbelt,Spanish,10,4,2015
Greenbelt,Spanish,9,4,2015
Greenbelt,Spanish,14,4,2015
Greenbelt,Spanish,7,4,2015
Greenbelt,Spanish,18,4,2015
Greenbelt,Spanish,9,4,2015
Greenbelt,Spanish,15,4,2015
Greenbelt,Spanish,13,4,2015
Greenbelt,Spanish,6,4,2015
Greenbelt,Spanish,6,4,2015
Greenbelt,Spanish,5,4,2015
Greenbelt,Spanish,2,4,2015
Greenbelt,Spanish,6,4,2015
Harrisburg,Spanish,7,4,2015
Harrisburg,Korean,43,4,2015
Harrisburg,Armenian,0,4,2015
Harrisburg,Spanish,9,4,2015
New Haven,Portuguese,15,4,2015
New Haven,Polish,12,4,2015
New Haven,Spanish,19,4,2015
Honolulu,Ilocano,10,4,2015
Honolulu,Tagalog,2,4,2015
Jacksonville,Spanish,5,4,2015
Jacksonville,Spanish,9,4,2015
Jacksonville,Spanish,9,4,2015
Kansas City,Spanish,20,4,2015
Kansas City,Spanish,33,4,2015
Philadelphia,Vietnamese,20,4,2015
Pittsburgh,Punjabi,30,4,2015
Las Vegas,Spanish,11,4,2015
Albuquerque,Spanish,5,4,2015
Albuquerque,Spanish,7,4,2015
Albuquerque,Spanish,6,4,2015
Las Vegas,Spanish,12,4,2015
Las Vegas,Spanish,6,4,2015
Las Vegas,Tagalog,10,4,2015
Las Vegas,Spanish,8,4,2015
Las Vegas,Spanish,31,4,2015
Las Vegas,Tagalog,9,4,2015
Las Vegas,Spanish,6,4,2015
Las Vegas,Spanish,11,4,2015
Las Vegas,Spanish,6,4,2015
Los Angeles,Armenian,7,4,2015
Las Vegas,Spanish,1,4,2015
Las Vegas,Spanish,83,4,2015
Las Vegas,Spanish,77,4,2015
Las Vegas,Spanish,8,4,2015
Las Vegas,Spanish,14,4,2015
Las Vegas,Spanish,7,4,2015
Las Vegas,Spanish,25,4,2015
Las Vegas,Spanish,18,4,2015
Los Angeles,Spanish,4,4,2015
Las Vegas,Spanish,35,4,2015
Las Vegas,Spanish,24,4,2015
Las Vegas,Spanish,7,4,2015
Las Vegas,Spanish,5,4,2015
Las Vegas,Spanish,3,4,2015
Las Vegas,Spanish,29,4,2015
Las Vegas,Spanish,14,4,2015
Las Vegas,Spanish,53,4,2015
Las Vegas,Tagalog,14,4,2015
Las Vegas,Spanish,9,4,2015
Las Vegas,Spanish,9,4,2015
Las Vegas,Spanish,11,4,2015
Los Angeles,Mandarin,11,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Armenian,11,4,2015
Los Angeles,Mandarin,6,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,9,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,24,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,0,4,2015
Los Angeles,Korean,6,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,15,4,2015
Los Angeles,Korean,6,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,18,4,2015
Los Angeles,Spanish,16,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,22,4,2015
Los Angeles,Korean,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Korean,5,4,2015
Los Angeles,Bengali,14,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Russian,3,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,19,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,1,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,9,4,2015
Los Angeles,Spanish,21,4,2015
Los Angeles,Korean,25,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,0,4,2015
Los Angeles,Korean,3,4,2015
Los Angeles,Spanish,28,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Cantonese,5,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,15,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,23,4,2015
Los Angeles,Spanish,9,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,46,4,2015
Los Angeles,Spanish,20,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,17,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Armenian,17,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Thai,6,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,16,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,21,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,1,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,26,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,17,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,43,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Korean,11,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Mandarin,4,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Korean,5,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,35,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,18,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Korean,7,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,9,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,9,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,19,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,19,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,41,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,91,4,2015
Los Angeles,Korean,6,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,13,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,12,4,2015
Los Angeles,Spanish,17,4,2015
Los Angeles,Korean,58,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,11,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,15,4,2015
Los Angeles,Spanish,12,4,2015
